id	lat	lon	title	description	icon	iconSize	iconOffset
2004	56.6552621682	66.3129860535	Ялуторовск	г. Ялуторовск, Ленина, 23	/static/images/tik.png	18,32	-9,-32
2005	56.4757221366	65.3272759169	Исетский район	Исетский район, с. Исетское, ул. Чкалова, д. 10	/static/images/tik.png	18,32	-9,-32
2006	56.1057340186	69.462360777	Ишимский район	г. Ишим, Ленина, 48, каб 18	/static/images/tik.png	18,32	-9,-32
2007	57.160449	65.498296	Тюмень (Калининский АО)	г. Тюмень, Луначарского, 61	/static/images/tik.png	18,32	-9,-32
2008	57.6764980747	66.1990625784	Нижнетавдинский район	Нижняя Тавда село, Калинина, 54	/static/images/tik.png	18,32	-9,-32
2009	56.4768896945	67.6561315544	Омутинский район	с. Омутинское, ул. Первомайская, д. 78&quot;а&quot;	/static/images/tik.png	18,32	-9,-32
2010	55.530116084	70.347078871	Сладковский район	с. Сладково, Ленина, 59	/static/images/tik.png	18,32	-9,-32
2011	56.6336848707	69.8148332164	Сорокинский район	с. Большое Сорокино, 40 лет Октября, 10	/static/images/tik.png	18,32	-9,-32
2012	58.1937934333	68.2433591411	Тобольский район	г. Тобольск, Мира, 10	/static/images/tik.png	18,32	-9,-32
2013	57.1347647351	65.499389749	Тюменский район	город Тюмень, Московский тракт, 115	/static/images/tik.png	18,32	-9,-32
2014	59.1448325368	68.8971068524	Уватский район	с. Уват, Иртышская, 19	/static/images/tik.png	18,32	-9,-32
2015	56.3112925649	66.2710743584	Упоровский район	с. Упорово, ул. Володарского, д. 45	/static/images/tik.png	18,32	-9,-32
2016	56.8174982096	67.3983721063	Юргинский район	с. Юргинское, ул. Центральная, д. 59	/static/images/tik.png	18,32	-9,-32
2017	56.6517598635	66.317912098	Ялуторовский район	Ялуторовский район, г.Ялуторовск, Революции, 43	/static/images/tik.png	18,32	-9,-32
2018	56.865663	68.646326	Аромашевский район	Аромашевский район, Аромашево село, ул. Ленина, д. 166	/static/images/tik.png	18,32	-9,-32
2019	56.813724	70.603153	Викуловский район	Викуловский район, с. Викулово, ул. Ленина, д. 2	/static/images/tik.png	18,32	-9,-32
2020	55.645075	69.223646	Казанский район	Казанский район, с. Казанское, ул. Ленина, д. 7	/static/images/tik.png	18,32	-9,-32
2021	57.401287	67.069998	Ярковский район	Ярковский район, с. Ярково, ул. Пионерская, 87	/static/images/tik.png	18,32	-9,-32
2022	57.14402	65.5768	Тюмень (Ленинский АО)	г. Тюмень, ул. Мельникайте, д. 74	/static/images/tik.png	18,32	-9,-32
2023	57.155972	65.533852	Тюмень (Центральный АО)	г.Тюмень, Республики, 36	/static/images/tik.png	18,32	-9,-32
2024	56.6308858966	47.890972048	Республика Марий Эл	Йошкар-Ола, Ленина, 29	/static/images/tik.png	18,32	-9,-32
2025	55.868602	48.358072	Волжск	Республика Марий Эл, г. Волжск, Коммунистическая, 1	/static/images/tik.png	18,32	-9,-32
2026	55.868602	48.358072	Волжский район	Республика Марий Эл, г. Волжск, Советская, 29	/static/images/tik.png	18,32	-9,-32
2027	56.331967	46.559205	Горномарийский район	Республика Марий Эл, г. Козьмодемьянск, бульвар Космонавтов, д. 14	/static/images/tik.png	18,32	-9,-32
2028	55.958457	48.067063	Звениговский район	Республика Марий Эл, Звениговский район, г. Звенигово, Ленина, 39	/static/images/tik.png	18,32	-9,-32
2029	56.6307012928	47.8882821277	Йошкар-Ола №1	Республика Марий Эл, г. Йошкар-Ола, Ленинский проспект, 25	/static/images/tik.png	18,32	-9,-32
2030	56.6306480735	47.8882713988	Йошкар-Ола №2	Республика Марий Эл, г. Йошкар-Ола, Ленинский проспект, 25	/static/images/tik.png	18,32	-9,-32
2031	56.785778	46.870974	Килемарский район	Республика Марий Эл, Килемарский район, п. Килемары, Садовая, 55	/static/images/tik.png	18,32	-9,-32
2032	56.3322953172	46.546307411	Козьмодемьянск	Республика Марий Эл, г. Козьмодемьянск, бульвар Космонавтов, 14	/static/images/tik.png	18,32	-9,-32
2033	56.810615	48.911498	Куженерский район	Республика Марий Эл, Куженерский район, пос. Куженер, Кирова, 14	/static/images/tik.png	18,32	-9,-32
2034	56.788268	49.618517	Мари-Турекский район	Республика Марий Эл, Мари-Турекский район, пос. Мари-Турек, Парковая, 7	/static/images/tik.png	18,32	-9,-32
2035	56.636803	47.79994	Медведевский район	Республика Марий Эл, Медведевский район, п. Медведево, Советская, 20	/static/images/tik.png	18,32	-9,-32
2036	56.434247	48.994116	Моркинский район	Республика Марий Эл, Моркинский район, пос. Морки, Советская, 14	/static/images/tik.png	18,32	-9,-32
2037	57.008544	48.730298	Новоторъяльский район	Республика Марий Эл, Новоторъяльский район, поселок Новый Торъял, Культуры, 33	/static/images/tik.png	18,32	-9,-32
2038	56.920639	47.889915	Оршанский район	Республика Марий Эл, Оршанский район, пос. Оршанка, Советская, 109	/static/images/tik.png	18,32	-9,-32
2039	56.70419	49.405445	Параньгинский район	Республика Марий Эл, Параньгинский район, пос. Параньга, Новая, 4	/static/images/tik.png	18,32	-9,-32
2040	56.937747	49.139733	Сернурский район	Республика Марий Эл, Сернурский район, поселок Сернур, Комсомольская, 10	/static/images/tik.png	18,32	-9,-32
2041	56.758058	48.476488	Советский район	Республика Марий Эл, Советский район, поселок Советский, Свердлова, 8	/static/images/tik.png	18,32	-9,-32
2042	56.294441	46.287105	Юринский район	Республика Марий Эл, Юринский район, пос. Юрино, Красная, 23	/static/images/tik.png	18,32	-9,-32
2043	53.195954	45.01837	Пензенская область	г. Пенза, Московская, 75	/static/images/tik.png	18,32	-9,-32
2044	53.216944	43.028251	Башмаковский район	Башмаковский район, р.п. Башмаково, Советская, 17	/static/images/tik.png	18,32	-9,-32
2045	52.458679	43.682252	Бековский район	Бековский район, рабочий поселок Беково, Первомайская, 3а	/static/images/tik.png	18,32	-9,-32
2046	52.964855	43.407457	Белинский район	г. Белинский, Комcомольская площадь, 19	/static/images/tik.png	18,32	-9,-32
2047	53.33635	45.041825	Бессоновский район	с.Бессоновка, Коммунистическая, 2	/static/images/tik.png	18,32	-9,-32
2048	53.686521	43.053449	Вадинский район	Вадинский район, село Вадинск., Площадь Ленина, 16	/static/images/tik.png	18,32	-9,-32
2049	53.1962273884	45.1664552093	Заречный	город Заречный, Пр-т 30-летия Победы, 27	/static/images/tik.png	18,32	-9,-32
2050	53.1178183826	46.6050367244	Кузнецк	город Кузнецк, Ленина, 191	/static/images/tik.png	18,32	-9,-32
2051	53.201202	45.018127	Пенза (Железнодорожный район)	город Пенза, Московская, 110	/static/images/tik.png	18,32	-9,-32
2052	53.493814	42.603824	Земетчинский район	р.п.Земетчино, пл.Победы, 4	/static/images/tik.png	18,32	-9,-32
2053	53.871302	44.84901	Иссинский район	Иссинский район, рабочий поселок Исса, улица Черокманова, 21	/static/images/tik.png	18,32	-9,-32
2054	53.184925	44.022039	Каменский район	город Каменка, Суворова, 33	/static/images/tik.png	18,32	-9,-32
2055	52.865718	46.093339	Камешкирский район	Русский Камешкир, Радищева, 15	/static/images/tik.png	18,32	-9,-32
2056	52.699276	44.541993	Колышлейский район	Колышлей поселок, Московская, 20	/static/images/tik.png	18,32	-9,-32
2057	53.1136462776	46.6032668017	Кузнецкий район	Кузнецкий район, г.Кузнецк, ул.Комсомольская, 53	/static/images/tik.png	18,32	-9,-32
2058	53.198985	45.000197	Пенза (Ленинский район)	г. Пенза, ул. Пушкина, 29-а	/static/images/tik.png	18,32	-9,-32
2059	53.655085	44.861479	Лопатинский район	село Лопатино, Пионерская, 29	/static/images/tik.png	18,32	-9,-32
2060	53.5890205057	45.2290502563	Лунинский район	рабочий поселок Лунино, Советская, 40	/static/images/tik.png	18,32	-9,-32
2061	52.466245	44.954841	Малосердобинский район	село Малая Сердоба, Ленинская, 42	/static/images/tik.png	18,32	-9,-32
2062	53.439685	44.612753	Мокшанский район	Мокшанский район, рабочий поселок Мокшан, Процелуева, 1	/static/images/tik.png	18,32	-9,-32
2063	52.828099	43.393812	Наровчатский район	с. Наровчат, пл. Ленина, 4	/static/images/tik.png	18,32	-9,-32
2064	52.7872574124	46.7435833812	Неверкинский район	Неверкинский район, Неверкинский сельсовет, Куйбышева, 9	/static/images/tik.png	18,32	-9,-32
2065	53.5315376166	43.6843134463	Нижнеломовский район	Нижнеломовский район, город Нижний Ломов, Розы Люксембург, 4	/static/images/tik.png	18,32	-9,-32
2066	53.709141	46.067629	Никольский район	г.Никольск ., Московская, 2	/static/images/tik.png	18,32	-9,-32
2067	53.221953	44.975691	Пенза (Октябрьский район)	город Пенза, Октябрьский район, Г Титова, 13	/static/images/tik.png	18,32	-9,-32
2068	53.332951	43.317616	Пачелмский район	р.п. Пачелма, Драгунова, 8	/static/images/tik.png	18,32	-9,-32
2069	52.823806	45.042067	Пензенский район (Кондольский район)	с.Кондоль, Нагорная, 6	/static/images/tik.png	18,32	-9,-32
2070	53.180366	45.01068	Пенза (Первомайский район)	город Пенза, ул. Богданова, 17	/static/images/tik.png	18,32	-9,-32
2071	52.4543796238	44.2113665119	Сердобский район	Сердобский район, г. Сердобск ., Ленина, 90	/static/images/tik.png	18,32	-9,-32
2072	53.296951	46.251379	Сосновоборский район	Сосновоборский район, рабочий поселок Сосновоборск, Ленина улица, дом 67	/static/images/tik.png	18,32	-9,-32
2073	53.9254203999	43.1903147511	Спасский район	Спасский район, г. Спасск, Советская площадь, 36	/static/images/tik.png	18,32	-9,-32
2074	52.5504001022	43.2533982955	Тамалинский район	Тамалинский район, р.п. Тамала., Советская, 20	/static/images/tik.png	18,32	-9,-32
2075	52.889773	45.386975	Шемышейский район	р.п. Шемышейка, Ленина, 47	/static/images/tik.png	18,32	-9,-32
2076	53.2748050629	45.70337696	Городищенский район	Городищенский район, ул.Комсомольская, 40	/static/images/tik.png	18,32	-9,-32
2077	52.971255	36.063379	Орловская область	г.Орел, пл. Ленина, 1	/static/images/tik.png	18,32	-9,-32
2078	53.4576723384	35.9956243448	Болховский район	город Болхов, Ленина, 2а	/static/images/tik.png	18,32	-9,-32
2079	52.8100288959	37.2361639515	Верховский район	п. Верховье, 7 Ноября, 6	/static/images/tik.png	18,32	-9,-32
2080	53.281454	36.574808	Мценск	г.Мценск, пл.Ленина, д.1	/static/images/tik.png	18,32	-9,-32
2081	52.5085302515	35.1458586194	Дмитровский район	г.Дмитровск, ул.Советская, 84-а	/static/images/tik.png	18,32	-9,-32
2082	52.806689	36.593996	Должанский район	п.Долгое, ул.Октябрьская, д.6	/static/images/tik.png	18,32	-9,-32
2083	52.418806	37.592932	Ливны	город Ливны, Ленина, 7	/static/images/tik.png	18,32	-9,-32
2084	52.969991	36.086241	Орел (Железнодорожный район)	город Орел, пер.Трамвайный, 1	/static/images/tik.png	18,32	-9,-32
2085	52.960402	36.063972	Орел (Заводский район)	г.Орел, 1-я Посадская, 14	/static/images/tik.png	18,32	-9,-32
2086	52.9020098248	36.8847695924	Залегощенский район	Залегощенский район, Максима Горького, 20	/static/images/tik.png	18,32	-9,-32
2087	53.2764360101	35.6847591698	Знаменский район	село Знаменское, ул.Ленина, 33	/static/images/tik.png	18,32	-9,-32
2088	53.2611051912	37.351069618	Корсаковский район	с.Корсаково, ул.Советская, д.31	/static/images/tik.png	18,32	-9,-32
2089	52.661036034	35.5759412795	Краснозоренский район	пос.Красная Заря, Ленина, 1	/static/images/tik.png	18,32	-9,-32
2090	52.693491	35.772181	Кромский район	п.Кромы, Освобождения, 1	/static/images/tik.png	18,32	-9,-32
2091	52.418806	37.592932	Ливенский район	город Ливны, Курская, 14	/static/images/tik.png	18,32	-9,-32
2092	52.400622	36.495271	Малоархангельский район	город Малоархангельск, Карла Маркса, 78	/static/images/tik.png	18,32	-9,-32
2093	53.281454	36.574808	Мценский район	город Мценск, Ленина, 1	/static/images/tik.png	18,32	-9,-32
2094	53.27636	36.53186	Новодеревеньковский район	п. Хомутово, пл. Ленина, 1	/static/images/tik.png	18,32	-9,-32
2095	52.974378	37.044645	Новосильский район	п. Новосиль, К.Маркса, 16	/static/images/tik.png	18,32	-9,-32
2096	52.986312	36.079118	Орловский район	город Орел, Полярная, 12	/static/images/tik.png	18,32	-9,-32
2097	52.607306	36.853564	Покровский район	Покровский район, п. Покровское, ул. 50 лет Октября, 4	/static/images/tik.png	18,32	-9,-32
2098	53.003098	36.137616	Орел (Северный район)	г. Орел, Московское шоссе, 137 кор.5	/static/images/tik.png	18,32	-9,-32
2099	52.973814	36.061421	Орел (Советский район)	город Орел, Октябрьская, 30	/static/images/tik.png	18,32	-9,-32
2100	52.748821	35.383642	Сосковский район	с. Сосково, Советская, 29	/static/images/tik.png	18,32	-9,-32
2101	52.446737	35.778928	Троснянский район	село Тросна, улица Ленина, дом 4	/static/images/tik.png	18,32	-9,-32
2102	53.2066432399	36.3325696439	Урицкий район	пос.Нарышкино, ул.Ленина, д.104	/static/images/tik.png	18,32	-9,-32
2103	53.129526	35.391358	Хотынецкий район	пос. Хотынец, Ленина, 38	/static/images/tik.png	18,32	-9,-32
2104	52.865517	35.221092	Шаблыкинский район	п.Шаблыкино, ул. Ленина, 21	/static/images/tik.png	18,32	-9,-32
2105	52.668955	36.373172	Cвердловский район	поселок Змиёвка, Ленина, 48	/static/images/tik.png	18,32	-9,-32
2106	52.497557	36.329855	Глазуновский район	п. Глазуновка	/static/images/tik.png	18,32	-9,-32
2107	52.220908	37.031368	Колпнянский район	Колпнянский район, пгт.Колпна, Пионерская, 2	/static/images/tik.png	18,32	-9,-32
2108	68.972005	33.082841	Мурманская область	город Мурманск, просп.Ленина, 75	/static/images/tik.png	18,32	-9,-32
2109	67.5678876882	33.4093837626	Апатитский район	г. Апатиты, ул. Ленина, д.1	/static/images/tik.png	18,32	-9,-32
2110	69.325914773	32.7077544294	Видяевский район	закрытое административно-территориальное образование поселок Видяево, ул. Центральная, д. 8	/static/images/tik.png	18,32	-9,-32
2111	69.4051089104	32.451438345	Заозерский район	закрытое административно-территориальное образование город Заозерск, улица Матроса Рябинина, 23	/static/images/tik.png	18,32	-9,-32
2112	67.1510383884	32.4156657234	Кандалакшсий район	г. Кандалакша, ул. Первомайская, д. 34	/static/images/tik.png	18,32	-9,-32
2113	67.6090209441	33.6593217216	Кировский район	город Кировск, пр.Ленина, д. 27	/static/images/tik.png	18,32	-9,-32
2114	67.5633333265	30.4749619402	Ковдорский район	г. Ковдор, пл.Ленина, д. 1	/static/images/tik.png	18,32	-9,-32
2115	68.8822546422	33.0219891295	Кольский район	Кольский район, г. Кола, пр. Защитников Заполярья, д. 9 а	/static/images/tik.png	18,32	-9,-32
2116	68.004683	35.017336	Ловозерский район	с. Ловозеро, ул. Советская, д. 10	/static/images/tik.png	18,32	-9,-32
2117	67.9386547643	32.9347653687	Мончегорский район	город Мончегорск, пр.Металлургов, д. 37	/static/images/tik.png	18,32	-9,-32
2118	68.972005	33.082841	Мурманский район	г. Мурманск, пр.Ленина, д.75	/static/images/tik.png	18,32	-9,-32
2119	68.1404039955	33.2829571702	Оленегорский район	г. Оленегорск, ул. Строительная, д.52	/static/images/tik.png	18,32	-9,-32
2120	68.0690326633	39.4699580781	Островной	закрытое административно-территориальное образование город Островной, ул. Советская, д. 20	/static/images/tik.png	18,32	-9,-32
2121	69.4075779317	30.2250109054	Печенгский район	пгт Никель, пр.Гвардейский, д. 13	/static/images/tik.png	18,32	-9,-32
2122	67.3704588952	32.5065084547	Полярные Зори	г. Полярные Зори, Нивский проспект, д. 11	/static/images/tik.png	18,32	-9,-32
2123	69.0759037272	33.416586332	Североморский район	г. Североморск, ул. Ломоносова, д. 4	/static/images/tik.png	18,32	-9,-32
2124	69.1966378744	33.4623627551	ЗАТО Александровск	г. Полярный, Советская, 8	/static/images/tik.png	18,32	-9,-32
2125	66.685827	34.337536	Терский район	Терский район, пгт Умба, ул. Дзержинского, д. 42	/static/images/tik.png	18,32	-9,-32
2126	56.326323	44.003795	Нижегородская область	г. Нижний Новгород, тер. Кремль, корп. 2	/static/images/tik.png	18,32	-9,-32
2127	56.238022	43.460233	Дзержинск (Калининский район)	город Дзержинск, пл.Дзержинского, 1	/static/images/tik.png	18,32	-9,-32
2128	56.238022	43.460233	Дзержинск (Свердловский район)	город Дзержинск, пл.Дзержинского, 1	/static/images/tik.png	18,32	-9,-32
2129	56.24548	43.852078	Нижний Новгород (Северный Автозаводский район)	город Нижний Новгород, Автозаводский район, пр. Ильича, 31	/static/images/tik.png	18,32	-9,-32
2130	57.464615	45.791936	Уренский район	Уренский район, город Урень, Ленина, 65	/static/images/tik.png	18,32	-9,-32
2131	55.238696	43.094134	Ардатовский район	Ардатовский район. рп Ардатов, ул Ленина, 28	/static/images/tik.png	18,32	-9,-32
2132	56.24548	43.852078	Нижний Новгород (Южный Автозаводский район)	город Нижний Новгород, Автозаводский район, пр. Ильича, 31	/static/images/tik.png	18,32	-9,-32
2133	55.392178	43.813343	Арзамасский район	город Арзамас, Советская, 10а	/static/images/tik.png	18,32	-9,-32
2134	56.488502	43.593489	Балахнинский район	Балахнинский район, г.Балахна, Лесопильная, 24	/static/images/tik.png	18,32	-9,-32
2135	56.10172	43.518713	Богородский район	г.Богородск, Ленина, 206	/static/images/tik.png	18,32	-9,-32
2136	55.000368	45.309729	Большеболдинский район	Большеболдинский район, село Большое Болдино, ул. Пушкинская, д. 2	/static/images/tik.png	18,32	-9,-32
2137	55.779231	44.770444	Большемурашкинский район	Большемурашкинский район, Большое Мурашкино, Свободы, 86	/static/images/tik.png	18,32	-9,-32
2138	55.5690504049	44.8927148245	Бутурлинский район	Бутурлинский район, р.п. Бутурлино., Ленина, 106	/static/images/tik.png	18,32	-9,-32
2139	55.532793	44.199016	Вадский район	Вадский район, с. Вад, 1 Мая, 41	/static/images/tik.png	18,32	-9,-32
2140	57.400574	45.08003	Варнавинский район	Варнавинский район, поселок Варнавино, пл. Советская, 1	/static/images/tik.png	18,32	-9,-32
2141	55.7998345314	42.7737743966	Вачский район	Вачский район, р.п. Вача., ул. Советская улица, 5	/static/images/tik.png	18,32	-9,-32
2142	57.858401	45.775191	Ветлужский район	Ветлужский район, город Ветлуга, Ленина, 42	/static/images/tik.png	18,32	-9,-32
2143	54.8916992519	42.7755904198	Вознесенский район	Вознесенский район, поселок Вознесенское, Советская, 35	/static/images/tik.png	18,32	-9,-32
2144	56.228371	43.178351	Володарский район	город Володарск Володарского р-на Нижегородской области, Клубная, 4	/static/images/tik.png	18,32	-9,-32
2145	56.060298	45.855088	Воротынский район	Воротынский район, поселок Воротынец, пл.Советская, 6	/static/images/tik.png	18,32	-9,-32
2146	56.83846	45.433634	Воскресенский район	Воскресенский район, поселок Воскресенское, пл. Ленина, 1	/static/images/tik.png	18,32	-9,-32
2147	55.233449	45.034737	Гагинский район	Гагинский район, с.Гагино, Коммунистическая, 14	/static/images/tik.png	18,32	-9,-32
2148	55.391974	43.812561	Арзамас	город Арзамас, Советская, 10, ком. 35	/static/images/tik.png	18,32	-9,-32
2149	56.360278	44.059167	Бор	город Бор, ул. Ленина, 97	/static/images/tik.png	18,32	-9,-32
2150	56.639783	43.472989	Городецкий район	Городецкий район, г. Городец, пл. Пролетарская, 30	/static/images/tik.png	18,32	-9,-32
2151	54.955396	43.319458	Саров	город Саров, проспект Ленина, дом 20А	/static/images/tik.png	18,32	-9,-32
2152	55.809292	44.092341	Дальнеконстантиновский район	р.п. Дальнее Константиново, Советская, 99	/static/images/tik.png	18,32	-9,-32
2153	55.03977	43.245158	Дивеевский район	Дивеевский район, с.Дивеево, ул.Октябрьская, д.10	/static/images/tik.png	18,32	-9,-32
2154	55.817997	45.03197	Княгининский район	Княгининский район, город Княгинино, Свободы, 45	/static/images/tik.png	18,32	-9,-32
2155	57.126563	43.831372	Ковернинский район	Ковернинский район, р.п. Ковернино, им. Карла Маркса, 4	/static/images/tik.png	18,32	-9,-32
2156	57.12776	45.147556	Краснобаковский район	Краснобаковский район, р.п. Красные Баки, ул. Свободы, 104	/static/images/tik.png	18,32	-9,-32
2157	55.4009	45.618561	Краснооктябрьский район	Краснооктябрьский район, c. Уразовка, ул. Кооперативная, д. 36	/static/images/tik.png	18,32	-9,-32
2158	57.532994	40.275427	Кстовский район	Кстовский район, г. Кстово, пл. Ленина, 4	/static/images/tik.png	18,32	-9,-32
2159	55.415794	42.519868	Кулебакский район	г.Кулебаки, ул.Воровского, 49	/static/images/tik.png	18,32	-9,-32
2160	55.034508	44.47585	Лукояновский район	Лукояновский район, город Лукоянов, Коммунистическая, 11	/static/images/tik.png	18,32	-9,-32
2161	56.027796	45.037989	Лысковский район	Лысковский район, город Лысково, ул. Ленина, 23	/static/images/tik.png	18,32	-9,-32
2162	55.53051	42.198423	Навашинский район	Навашинский район, город Навашино, пл.Ленина, 7	/static/images/tik.png	18,32	-9,-32
2163	55.329242	42.164701	Выкса	город Выкса, Красная площадь, 1	/static/images/tik.png	18,32	-9,-32
2164	56.310892	43.936457	Нижний Новгород (Канавинский район)	город Нижний Новгород, Канавинский район, Октябрьской революции, 27	/static/images/tik.png	18,32	-9,-32
2165	56.280746	43.925605	Нижний Новгород (Ленинский район)	город Нижний Новгород, Ленинский район, проспект Ленина, 46	/static/images/tik.png	18,32	-9,-32
2166	56.329732	43.872964	Нижний Новгород (Московский район)	город Нижний Новгород, Московский район, Березовская, 100	/static/images/tik.png	18,32	-9,-32
2167	56.323587	43.998953	Нижний Новгород (Нижегородский район)	город Нижний Новгород, Нижегородский район, Пискунова, дом 1	/static/images/tik.png	18,32	-9,-32
2168	56.261693	43.975147	Нижний Новгород (Приокский район)	город Нижний Новгород, Приокский район, проспект Гагарина, 148	/static/images/tik.png	18,32	-9,-32
2169	56.296574	44.035873	Нижний Новгород (Советский район)	г.Нижний Новгород, пл.Советская, 1	/static/images/tik.png	18,32	-9,-32
2170	56.345469	43.862615	Нижний Новгород (Сормовский район)	город Нижний Новгород, Сормовский район, Б.Юбилейный, д.12	/static/images/tik.png	18,32	-9,-32
2171	55.971935	43.081845	Павловский район	Павловский район, город Павлово, ул. Профсоюзная, 42	/static/images/tik.png	18,32	-9,-32
2172	54.867016	43.80674	Первомайский район	Первомайский район, г.Первомайск ., пл.Ульянова, 2	/static/images/tik.png	18,32	-9,-32
2173	55.594306	44.54997	Перевозский район	Перевозский район, город Перевоз, проспект Советский, 8	/static/images/tik.png	18,32	-9,-32
2174	55.560845	45.923818	Пильнинский район	Пильнинский район, р.п. Пильна, Урицкого, 12	/static/images/tik.png	18,32	-9,-32
2175	54.70083	44.853843	Починковский район	Починковский район, Починковский сельсовет, с. Починки, ул.Ленина, 1	/static/images/tik.png	18,32	-9,-32
2176	56.786868	44.495559	Семенов	Семеновский район, г. Семенов, ул. 1-е Мая, 1	/static/images/tik.png	18,32	-9,-32
2177	55.526669	45.471237	Сергачский район	город Сергач, Сергачский район, Горького, 31	/static/images/tik.png	18,32	-9,-32
2178	55.227422	45.891092	Сеченовский район	Сеченовский район, с. Сеченово, пл. Советская, дом 2	/static/images/tik.png	18,32	-9,-32
2179	57.1415523703	43.1691430695	Сокольский район	Сокольский район, р.п. Сокольское, Кирова, 6	/static/images/tik.png	18,32	-9,-32
2180	55.800823	43.166295	Сосновский район	Сосновский район, поселок Сосновское, Ленина, 27	/static/images/tik.png	18,32	-9,-32
2181	56.823464	43.963119	Спасский район	с.Спасское, пл.Революции, 71	/static/images/tik.png	18,32	-9,-32
2182	57.372559	46.449736	Тонкинский район	Тонкинский район, р.п. Тонкино, Ленина, 1	/static/images/tik.png	18,32	-9,-32
2183	57.735823	47.025583	Тоншаевский район	Тоншаевский район, поселок Тоншаево, Свердлова, 2а	/static/images/tik.png	18,32	-9,-32
2184	56.765192	43.232932	Чкаловский район	Чкаловский район, г.Чкаловск, пл.Комсомольская, д.2	/static/images/tik.png	18,32	-9,-32
2185	57.173752	46.539101	Шарангский район	Шарангский район, р.п.Шаранга ., Свободы, 2	/static/images/tik.png	18,32	-9,-32
2186	55.185281	44.125705	Шатковский район	Шатковский район, р.п.Шатки, Федеративная, 17	/static/images/tik.png	18,32	-9,-32
2187	57.669434	46.619886	Шахунский район	город Шахунья, город Шахунья, площадь Советская, д. 1	/static/images/tik.png	18,32	-9,-32
2188	67.6393133753	52.9992355965	Ненецкий автономный округ	г.Нарьян-Мар, Ненецкий АО, Смидовича, 20	/static/images/tik.png	18,32	-9,-32
2189	67.6763304747	53.1183499843	Заполярный район	Заполярный район, Искателей, улица Губкина, 10	/static/images/tik.png	18,32	-9,-32
2190	67.6463232474	53.0443396233	Нарьян-Мар	Ненецкий автономный округ, город Нарьян-Мар, Ленина, 12	/static/images/tik.png	18,32	-9,-32
2191	56.137686	40.389028	Владимирская область	г.Владимир, Октябрьский проспект, 21	/static/images/tik.png	18,32	-9,-32
2192	56.1632248618	40.4754203372	Владимир (Фрунзенский район)	г.Владимир, Добросельская, 175	/static/images/tik.png	18,32	-9,-32
2193	55.5615622833	42.0460592397	Муромский район	город Муром, площадь Крестьянина, 6	/static/images/tik.png	18,32	-9,-32
2194	55.5621460025	42.0457159169	Муром	город Муром, площадь 1100 - летия г. Мурома, 1	/static/images/tik.png	18,32	-9,-32
2195	56.3022437763	39.3707926199	Кольчугинский район	город Кольчугино, площадь Ленина, 2	/static/images/tik.png	18,32	-9,-32
2196	55.6174318242	40.6537579	Гусь-Хрустальный район	г. Гусь-Хрустальный, Карла Либкнехта, 6	/static/images/tik.png	18,32	-9,-32
2197	55.6194200874	40.6570488028	Гусь-Хрустальный	город Гусь-Хрустальный, Калинина, 1	/static/images/tik.png	18,32	-9,-32
2198	56.1303143885	40.3981033154	Владимир (Ленинский район)	город Владимир, Никитская, 4а	/static/images/tik.png	18,32	-9,-32
2199	55.8780909648	41.7536890693	Селивановский район	Селивановский район, п. Красная Горбатка, Красноармейская, 12	/static/images/tik.png	18,32	-9,-32
2200	56.1289687468	40.4078903608	Владимир (Октябрьский район)	город Владимир, Октябрьский район, Большая Московская, 44	/static/images/tik.png	18,32	-9,-32
2201	55.9963199518	40.0267878547	Собинский район	г.Собинка, ул.Садовая, д.4	/static/images/tik.png	18,32	-9,-32
2203	56.426132845	40.4495177418	Суздальский район	г. Суздаль, ул. Красная площадь, 1	/static/images/tik.png	18,32	-9,-32
2204	55.9311014947	39.4594644383	Петушинский район	Петушинский район, город Петушки, Советская площадь, 5	/static/images/tik.png	18,32	-9,-32
2205	56.3580775069	41.3221623749	Ковровский район	город Ковров, Дегтярева, 34	/static/images/tik.png	18,32	-9,-32
2206	56.374657284	41.3067162037	Ковров	город Ковров, Свердлова, 15	/static/images/tik.png	18,32	-9,-32
2207	56.499235	39.683176	Юрьев-Польский район	г.Юрьев-Польский, ул.Шибанкова, 33	/static/images/tik.png	18,32	-9,-32
2208	56.2010128352	42.6920101047	Гороховецкий район	город Гороховец, Ленина, 93	/static/images/tik.png	18,32	-9,-32
2209	56.2380868111	42.1396165341	Вязниковский район	город Вязники, Комсомольская, 1	/static/images/tik.png	18,32	-9,-32
2210	56.1621083429	38.8722985424	Киржачский район	г. Киржач, Серёгина, 7	/static/images/tik.png	18,32	-9,-32
2211	55.3383721806	41.6317013651	Меленковский район	город Меленки, Красноармейская, 102	/static/images/tik.png	18,32	-9,-32
2212	56.3989069769	38.7336972356	Александровский район	город Александров, Красной Молодежи, 7	/static/images/tik.png	18,32	-9,-32
2213	56.3483304362	40.9931247309	Камешковский район	город Камешково, Свердлова, 10	/static/images/tik.png	18,32	-9,-32
2214	55.9532782752	40.887281578	Судогдский район	город Судогда, Коммунистическая, 1	/static/images/tik.png	18,32	-9,-32
2215	55.9931192735	40.3311361	Радужный	г.Радужный, 1 квартал, 55	/static/images/tik.png	18,32	-9,-32
2216	56.858951	35.918391	Тверская область	г.Тверь, ул.Советская, д.23	/static/images/tik.png	18,32	-9,-32
